author,updated_at,like_count,text,video_id,public
@saidallaf6305,2023-07-03T09:39:45Z,1,"لمادا هم يصورونكن يا بعيدات ويا عميلات.
اللهم لا تحاسبنا بما فعل السفهاء منا يارب",hWKf1bPSopQ,True
@user-zu3vb6ox1l,2023-07-02T18:33:19Z,2,اداعة صهيونية وممتلين ديوتيين إلى مزبلة الحكومة الكافرة,hWKf1bPSopQ,True
@rifkfjrkrkrkrj691,2023-07-02T17:47:06Z,1,صاحب الفيديو من كلاب العصابة الشنقريحية يريد تشويه نساء المغرب أقول له نساء المغرب اشرف منك ومن يدعموك أما الفسق في جميع مجتمعات الدنيا يوجد الصالح والطالح  عليك أن تبحت في بلدك وستجيد العفيفات فعلا وفي نفس الوقت ستجيد الفاسقات بدون شك وكثر على كل حال الله يهدي الجميع,hWKf1bPSopQ,True
@FarissNajih-yh4hn,2023-07-02T17:01:16Z,0,Krahtha mn had l9ta,hWKf1bPSopQ,True
@mouradmourad3834,2023-07-02T10:05:06Z,0,زين تيحشم علي زينو و خايب الي هداه الله,hWKf1bPSopQ,True
@nadasoussiya,2023-07-02T04:57:48Z,1,شوهتونا خلينا ليكم الله 😡😡😡😡😡,hWKf1bPSopQ,True
@user-nd3mg7ez6x,2023-07-02T00:55:48Z,0,بغاو يتشهروا لقلازي,hWKf1bPSopQ,True
@belissam7775,2023-07-01T18:00:41Z,1,لعنة الله عليهم.,hWKf1bPSopQ,True
@saidabellamine7096,2023-07-01T17:18:43Z,0,حسبنا الله ونعم الوكيل هادو ماشي مغاربة يعلم الله فين كابرين,hWKf1bPSopQ,True
@mrelkhalil,2023-07-01T12:17:32Z,1,عليهم اللعنة الى يوم الدين,hWKf1bPSopQ,True
@HosainBen-zq4lr,2023-07-01T11:09:24Z,1,الله ينعل قحب وقحب دنياكم اليهوديات,hWKf1bPSopQ,True
@adilAdil-uc1sx,2023-07-01T06:32:50Z,2,لي بغات القلوة دوز للخاص,hWKf1bPSopQ,True
@adilAdil-uc1sx,2023-07-01T06:32:17Z,2,لحوى دوى 😂,hWKf1bPSopQ,True
@pkoicetr,2023-07-01T04:55:59Z,1,أودي تشوف جوج بنات كيتباوسو منظر جميل 😎 لكن جوج بق*لاويهم كيتباوسو كيجيبو ليك 🤮,hWKf1bPSopQ,True
@azizrajawi9753,2023-06-30T20:36:02Z,0,"عاهرات.ديال.لمغرب.لحبيب
XXXL.لبرنو",hWKf1bPSopQ,True
@AbuYasser-nb6em,2023-06-30T17:34:06Z,0,قبلة بين الزبال والرضائي,hWKf1bPSopQ,True
@nassihabderrazak2285,2023-06-30T15:11:26Z,1,"نعلتو الله عليهم الا يوم الدين
شوهو بالمرأة المغربية",hWKf1bPSopQ,True
@electrojawd7593,2023-06-30T15:11:02Z,1,رغبة في الجنسية والإقامة يكفيك ان تجهر للغرب انك مضطهد وخصوصا ان كانت ميولاتك سحاقية,hWKf1bPSopQ,True
@azeqsd6213,2023-06-30T10:45:43Z,0,لن أسقط في سب الأعراض و التذكير بتاريخ الدعارة في كل بلد لأن هذا يدخل في قذف المحصنات و لكنني أقول لكم مسألة مهمة : الصلاح و الفساد موجودان في كل بلد ما دامت هناك حياة فوق الأرض,hWKf1bPSopQ,True
@azeqsd6213,2023-06-30T10:36:06Z,0,إذا ذكرت المغرب فاذكر فاطمة الفهرية اللتي تبرعت بنصيب كبير من اموالها لبناء أول جامعة في العالم : جامعة القرويين و اذكر ان المغرب  يضم أكبر عدد من حافظي و حافظات القرآن الكريم و سنويا يتم تخريج دفعات من البنين والبنات اللذين أنعم الله عليهم بحفظ القرآن الكريم,hWKf1bPSopQ,True
@azeqsd6213,2023-06-30T10:28:11Z,0,لا تسبوا عرض و شرف ملايين الشريفات و الطاهرات من بنات المغرب بما تفعله نساء فاسدات و مفسدات من أهل هذا البلد الطاهر,hWKf1bPSopQ,True
@azeqsd6213,2023-06-30T10:21:16Z,0,لا وجود للملائكة فوق الأرض فحتى في عهد النبوة و الخلافة الراشدة كان هناك صالحون و صالحات و فاسدون و فاسدات,hWKf1bPSopQ,True
@azeqsd6213,2023-06-30T10:15:23Z,0,لا تسبوا أي بلد عربي أو إسلامي لأن الصالحات و الفاسدات يوجدن في جميع أنحاء الأرض بل حتى في تركيا يوجد الشواذ و العاهرات و في جميع البلدان يوجد الصالح و الطالح,hWKf1bPSopQ,True
@azizboualam-8854,2023-06-30T02:27:42Z,1,حين تسود التفاهة و يوضع التافهون والتافهات في المقدمة فاعلم أن الامة صارت في المؤخرة..مرتبة لا يحسدها عليها أحد...للأسف...,hWKf1bPSopQ,True
@user-rz7jd7zi6b,2023-06-29T17:13:04Z,0,"هذا العمل الشنيع الذي يتمثل في القبلة الغير عاديك و هما يعرفان ميف ستكون ردة فعل المغاربة الرافضين لمثل هذه التصرفات التي لا علاقة لها بالمرأة المغربية الشريفة سيدة السيدات.
مهما كان اعتذارهما، فمثل هذه التصرفات مرفوضة جملة و تفصيلا.",hWKf1bPSopQ,True
@errachidisamira6915,2023-06-29T15:45:48Z,0,لعنة الله عليكما ومن يساندكما والمغرب بريء منكما يا ساقطات,hWKf1bPSopQ,True
@mgigelli820,2023-06-28T22:22:49Z,0,C'est le progrès...au royaume de Monica.,hWKf1bPSopQ,True
@adilra2149,2023-06-28T12:30:26Z,0,الشوهة,hWKf1bPSopQ,True
@Sam_Samrane,2023-06-28T11:40:09Z,0,هادوا غير كائنات مما يسمى بنات الزنا الي معندهمش لا والدين ولا عايلة يحشموا منها ،هاد الكائنات تيمثلوا نفسهم فقط ،,hWKf1bPSopQ,True
@NordinDraji-wh8su,2023-06-28T11:00:40Z,0,انا مغربي كنهظر على راسي العهيرات والمتليين ماشي من المغريب هدو اوباش موهجيرين المغربة ميرظوش بي دل والفساد شوف شواد كيف بداو يصورو معطلوهومش هدوك الممتيلات شوف غير وجوهوم كي ديرين🇲🇦🇲🇦💪💪💪💪,hWKf1bPSopQ,True
@khadijabatane2327,2023-06-28T09:06:13Z,0,خانزات مسخات فينكم وفين نجوم هوليود بوليود لا زين لا جمال لا اخلاق .عيفة النساء,hWKf1bPSopQ,True
@simogladiator9863,2023-06-28T01:44:09Z,0,اولاد القحاب نشرو لينا المفيد ماشي بنات القحاب ياولاد القحاب,hWKf1bPSopQ,True
@salihazougaghi1038,2023-06-27T23:23:39Z,5,حسبنا الله ونعم الوكيل فيهم 😢,hWKf1bPSopQ,True
@achjak2921,2023-06-27T17:00:23Z,0,Contenu denouè de toute humanitè.elles sont faite pour l enfer mrme les animaux respecrent le sex ces batardes sont bonne pour la poubelle,hWKf1bPSopQ,True
@samirrahhali654,2023-06-27T16:21:42Z,0,نتبرأ من هاتان السحاقيات لعنة الله عليهما,hWKf1bPSopQ,True
@prensess2409,2023-06-27T16:02:33Z,3,حسبنا الله ونعم الوكيل اللهم لا تحاسبنا بما فعله السفهاء منا,hWKf1bPSopQ,True
@fermabderrahim3105,2023-06-27T12:06:16Z,0,عليكم اللعنة الى يوم الدين,hWKf1bPSopQ,True
@bendaoudtv23,2023-06-27T10:34:17Z,0,لي  تعليق  على  هذا  الحدث  ارجو  ان  اكون قد اصبت . المهم انا  ارى ان  القبلة بين رجلين ودلاتها الكل يعرفه ان العلاقة التي تجمعهما هي علاقة المثلية لا  محالة وهذا يعرفه العالم والقبلة بين امراتين او  فتاتين على هذا  الشكل تطرح التساؤل  الاتي  ...لماذا.. ؟  ونعرف  ان  التحية  بالنسبة  للمغاربة لا  تكون على  هذا  الشكل ...  حلل  وناقش 😂😂😂,hWKf1bPSopQ,True
@laitifatima2199,2023-06-27T07:50:06Z,0,لاحول ولاقوة الابالله العلي العظيم,hWKf1bPSopQ,True
@RosaBella-jo1qv,2023-06-26T23:19:31Z,0,لبنى الزبال اسم على مسمى بوزبال,hWKf1bPSopQ,True
@taoumykarima3690,2023-06-26T21:12:29Z,1,لا حوله ولا قوة الا بالله العلي العظيم,hWKf1bPSopQ,True
@abdelkaderkhattou4376,2023-06-26T12:43:08Z,0,Lakhmaj tfou,hWKf1bPSopQ,True
@khadijakassouali1293,2023-06-26T12:13:37Z,0,C’est la honte vraiment,hWKf1bPSopQ,True
@kamyfitness9574,2023-06-26T11:23:46Z,1,نعلت الله عليهما إلا يوم القيامه,hWKf1bPSopQ,True
@7adbi,2023-06-26T02:22:34Z,1,لا نتشرف بمثل هذه الحثالات بقايا الاستعمار الفرنسي احفاذ الخونة 🤮,hWKf1bPSopQ,True
@mohamedmoujahid1292,2023-06-26T01:16:38Z,2,هن لايمثلن إلا أنفسهن والشعب المغربي المسلم المؤمن الذي نشر الإسلام في الأندلس وفي أدغال إفريقيا براء منهن إلى يوم الدين .,hWKf1bPSopQ,True
@Mohamedredad123,2023-06-26T01:14:44Z,1,حسبنا الله ونعم الوكيل نسأء المغرب بيات من أشرف نساءالعلم,hWKf1bPSopQ,True
@zahraaarafi8731,2023-06-25T22:22:14Z,1,فاجرات وفاسقات و مثليات الله يلعنكم الى يوم الدين,hWKf1bPSopQ,True
@sadko200,2023-06-25T21:25:13Z,43,اللهم احفظ المغرب واهلها أهل الكرم والله ما شفنا منهم الا خير حسبنا الله ونعم الوكيل والله يهديهم ويهدي جميع المسلمين ان شاء الله تعالي,hWKf1bPSopQ,True
@momobobo4543,2023-06-25T21:17:33Z,1,لا حول ولا قوة الا بالله،لا للمثلية,hWKf1bPSopQ,True
@khadijaelmir.343,2023-06-25T20:30:32Z,1,المراة المغربية بريئة  من هؤلاء واللاتي ينشرون الفسق والمنكر يسمحون على نشره نعلة الله عليهم الى يوم الدين,hWKf1bPSopQ,True
@kawtarkawtar3569,2023-06-25T18:26:58Z,1,شكتسناو من وحدة كنيتها الزبال,hWKf1bPSopQ,True
@abouessou5619,2023-06-25T17:50:09Z,0,إسم على مسمى الزبال إلى مزبلة التاريخ هؤلاء شرذمة قليلة فالمجتمع او بالأحرى في مستنقعات المجتمع والمراة المغربية الحرة لا تقوم بهذه الأفعال الذنيئة 😡🤬😡🤬,hWKf1bPSopQ,True
@sabah3421,2023-06-25T15:06:02Z,0,C’est des lesbiennes 🤮,hWKf1bPSopQ,True
@KamalMiftah-rv9ed,2023-06-25T11:48:50Z,1,الوسخ .,hWKf1bPSopQ,True
@imouri5719,2023-06-25T11:31:27Z,1,الشدود والمثلية,hWKf1bPSopQ,True
@binkhadija4950,2023-06-25T11:30:14Z,20,حسبي الله ونعم الوكيل في كل كل من يشوه صورة الإسلام سواء مغربيات اوغير ذالك مكينش قبلة بريئة أو غير ذالك هذا التصرف مرفوض,hWKf1bPSopQ,True
@nadiamahir5230,2023-06-25T07:14:51Z,7,حسبنا الله ونعم الوكيل فيهن الى يوم الدين اللهم لا تؤاخذنا بما عمل السفهاء منا نساء بلد المغرب 🇲🇦 شريفات وعفيفات ونتبرأ من امثال هاؤلاءن البعيدات عن الدين حسبنا الله ونعم الوكيل في كل من لا يستحيي امام الله .,hWKf1bPSopQ,True
@simohammed5508,2023-06-24T21:27:09Z,0,هذا فعل الخاسرات ولن يكون لهما شأن في المستقبل,hWKf1bPSopQ,True
@meftouhnoureddine4512,2023-06-24T17:18:38Z,1,اتقوا الله في أنفسكم وفي مجتمعاتكم سيأتي  يوم الندامة. لا محالة انتم تزرعون الفتن  وستحصدون المحن. فتوبوا. وتبرااوا  قبلفوات الأوان... 🇲🇦,hWKf1bPSopQ,True
@jamaleddine8293,2023-06-24T13:23:52Z,0,مترباوش على دين الإسلام هاد المعفونات,hWKf1bPSopQ,True
@mariamakhdaich1261,2023-06-24T11:46:38Z,1,ليس بالضرورة ان تكون قبلة الشدود.,hWKf1bPSopQ,True
@hichamelabbadi4425,2023-06-24T00:46:07Z,0,الاه ينعل سلعة تفووووووو,hWKf1bPSopQ,True
@abdelatifsaifi3545,2023-06-23T19:23:42Z,0,هاد الممثلة تع ازبل اول مرة شفتها اعرفتها شلوطية هي مندوك لبنات لتنعس امعها واتعلق حيت كتخرج منهم ريحة خانزة,hWKf1bPSopQ,True
@leilass8644,2023-06-23T18:15:50Z,0,اش درت انا حتا نشوف هاد شي😮 الله يستر 😢😢,hWKf1bPSopQ,True
@kamalzakariyasoufain4869,2023-06-23T16:40:52Z,0,كنيتها الزبال😂 إوا راه باين هاد الأزبال  قالو بلي تصرف عفوي وحيت عزاز على بعض ولاكن ماشي مبرر  هاكا ينشرو أفكار شاده في عقول أولادنا وبالخصوص انهم ممتلون قالك التمتيل مهنه. ساميه  هههههه 😂 بل سامه 😡🤔🙄,hWKf1bPSopQ,True
@dimaopenmind5700,2023-06-23T13:08:17Z,1,التقحبين برعاية زوجة ابو زعيتر  🍌💋🍌💋,hWKf1bPSopQ,True
@boumlah4028,2023-06-23T10:24:40Z,0,Tfouuuuuuuu تفووووووووو,hWKf1bPSopQ,True
@saidaamrani9183,2023-06-23T09:03:42Z,0,وماذا تنتظرون من من تحمل لقب الزبال ؟؟😅,hWKf1bPSopQ,True
@mohamedmouzakki2807,2023-06-22T23:59:23Z,1,من المغرب : المغرب هو أول مصدر للمومسات و الباغيات و السحاقيات.,hWKf1bPSopQ,True
@thestoryofmylife9091,2023-06-22T18:23:34Z,0,سحاقيات,hWKf1bPSopQ,True
@yassinebouhouche4,2023-06-22T18:21:45Z,0,لبنى بوزبال,hWKf1bPSopQ,True
@andwahedalami,2023-06-22T17:00:05Z,0,هدو هم القحاب ديال المغرب,hWKf1bPSopQ,True
@hichammaghribi8866,2023-06-22T14:56:41Z,0,سحاقيات من الدرجة الاولى,hWKf1bPSopQ,True
@saidmokhtari3304,2023-06-22T07:17:58Z,0,لبنى الزبال اسم على مسمى,hWKf1bPSopQ,True
@bleusky1739,2023-06-21T21:08:01Z,0,كلبتان مريضتان,hWKf1bPSopQ,True
@touatihachimi6739,2023-06-21T19:43:18Z,0,سحقيات عادي,hWKf1bPSopQ,True
@noure3482,2023-06-21T19:12:43Z,1,"مستخدمات عند اسيادهن بعرض من الدنيا قليل, علموا بناتكم العفة والحياء واشبعوهن حبا ومودة كي يقدرن انفسهن ويستعففن",hWKf1bPSopQ,True
@samir4939,2023-06-21T19:07:27Z,0,في المغرب لاتستغرب اصلا رأس خيمتهم ملكهم الحساس مثلي الجنس 🇲🇦🏳️‍🌈🇲🇦🏳️‍🌈🇲🇦,hWKf1bPSopQ,True
@enjoy5254,2023-06-21T15:40:22Z,0,اش هاد الزبل راسو خاوي اوتلقاه دايرين عن غير قصد حيث الراس خاوي,hWKf1bPSopQ,True
@s4l7h,2023-06-21T15:17:58Z,0,الزبال هههههههه,hWKf1bPSopQ,True
@Homeglobalcuisine,2023-06-21T13:12:07Z,0,زبال اسم على مسمى,hWKf1bPSopQ,True
@ahmedfadli6028,2023-06-21T12:23:56Z,0,اسمها الزبال يعني أصلها و جدودها  زبالة  إسم على مسمى ،اذا عندهم الجرأة يكررنها في مهرجان سينمائي مغربي سوف يؤديان الحساب في الحال، يا عاهرات,hWKf1bPSopQ,True
@ahmedfadli6028,2023-06-21T12:09:29Z,0,فاسقا ت لا يمثلون المرأة المغربية، شاهد  إسمها,hWKf1bPSopQ,True
@leilabougrine1080,2023-06-21T10:59:42Z,1,"حسبنا الله ونعم الوكيل 
شعب المغرب والإسلام بريئ منهما اللهم إن هذا منكر 
لا حول ولا قوة الا بالله العلي العظيم",hWKf1bPSopQ,True
@meryemabouhilal7378,2023-06-21T01:43:56Z,0,❤ بزاااف ديال الحب,hWKf1bPSopQ,True
@ALBarshaloni,2023-06-20T22:35:51Z,1,المغرب فيها شريفات عفيفات وبالمقابل فيها ساقطات عاهرات وهذا موجود في كل دول العالم,hWKf1bPSopQ,True
@saidelmouhani697,2023-06-20T22:25:37Z,0,إنه لست مغربيات إنهن من إحدى دولة المشرق العربي لبنان و سوريا....، و المغرب يتعرض لحملات من المشارقة  تروم النيل من شرف المغربيات,hWKf1bPSopQ,True
@naimaissad4363,2023-06-20T19:11:04Z,0,😂😂😂😂😂,hWKf1bPSopQ,True
@MM-zz4rj,2023-06-20T17:23:28Z,0,الله يخض فهوم حق عهرات,hWKf1bPSopQ,True
@user-mo7io7px6u,2023-06-20T15:51:38Z,0,سلام عليكم ورحمة الله وبركاته ادعوني في القناة ديلي شكرا,hWKf1bPSopQ,True
@hatimslider988,2023-06-20T15:02:57Z,0,الزبل كيعشق الزبل,hWKf1bPSopQ,True
@imanesafae2658,2023-06-20T14:29:59Z,0,واخا حنا المغربيات شريفات وطاهرات ومناضلات ومكافحات لكن هاد الكنس لايمت إلينا بصلة وللمراة المغربية.,hWKf1bPSopQ,True
@jjjjkgdst5055,2023-06-20T13:13:43Z,0,هاذ. الكلبات. خاص. يتصرف. فيهم. المخزن. الي. نحن. باقين. مسلمين. و. البلد. عندو. حرمة لا. حول. الله. حسبي. الله,hWKf1bPSopQ,True
@nayeon_2712,2023-06-20T02:01:39Z,0,لا حول ولاقوة إلا بالله,hWKf1bPSopQ,True
@AwatifBouanan-ql3wo,2023-06-20T01:37:44Z,0,الله يخرجنا واولادنا والمؤمنين من دار العيب بلا عيب وصل اللهم وسلم وبارك على سيدنا محمد وعلى آله وصحبه.,hWKf1bPSopQ,True
@zinebkhaldi8505,2023-06-19T20:33:23Z,0,تبادل الميكرويات فقط..!!!! اسم على مسمى,hWKf1bPSopQ,True
@ilhamrmili2497,2023-06-19T19:47:42Z,0,😢,hWKf1bPSopQ,True
@bouazizdriss5073,2023-06-19T19:14:55Z,0,تربية المواخير واش تدير,hWKf1bPSopQ,True
@bouazizdriss5073,2023-06-19T19:12:50Z,0,واش هادو ممثلتين ولا مثليتين,hWKf1bPSopQ,True
@abderrahimaouad9935,2023-06-19T17:42:31Z,0,حقارة ونذالة لا تمثل الا نفسها,hWKf1bPSopQ,True
@abdovoitur2687,2023-06-19T13:28:50Z,1,اللهم اهدنا الصراط المستقيم صراط الذين أنعمت عليهم غير المغضوب عليهم ولا الضالين,hWKf1bPSopQ,True
@user-bz3uy8xw6z,2023-06-19T13:06:38Z,0,هذا الممتلات بععدا كاع ماعندهوم معجبين,hWKf1bPSopQ,True
@souna.almas2023,2023-06-19T12:48:33Z,0,اصلا وجهم غا وجه الفسق وهاديك كنيتها الزبال جات معاها 😂,hWKf1bPSopQ,True
@mehdikhaled3516,2023-06-19T00:14:27Z,0,المغرب عمر غير قحاب علاش زواج قل حيت غير القحاب كثرو,hWKf1bPSopQ,True
@charkaouielattaoui1141,2023-06-18T23:46:25Z,0,Kopchii zmal Bach itchhar b l7arakat dyal lmasi7 o 9awm lot tfouu la3anato lahi 3alaykom gans hadi ghir la3nad lkhawi  .had cheikha dasrt. O zid 3liha wallaw m3arrin sdora dyalhom bzazlhom kharjin challa fach t9adamto tfou 3liko kbar o sghar .moamttila dyal la7ram tfou,hWKf1bPSopQ,True
@brahimfadili6016,2023-06-18T19:59:36Z,0,"الشوهة! الله يمسخكنّ عاهرات متهتكات فنانات التقحبين...آشمن مغربيات؟ مخلّطة شويا سبنيول شويا بلجيكا..هويّة كوكتايل والتبزنيز لا إلى هؤلاء ولا إلى هؤلاء...نموذج السفالة والنجومية البهيمية أشنو جاب هادو لفاطمة الفهرية مؤسسة أول جامعة في التاريخ ( قبل أوربا بقرنين)، زيتب النفزاوية والسيدة الحرة وخناثة وحتى لي مايسميوها ' عيشة قندوشة""= المجاهدة عائشة القديسة؟ شتان شتان...ترّيكْةْ أم حسن زريعة الإستخراب",hWKf1bPSopQ,True
@daniwittenberg6209,2023-06-18T18:42:30Z,0,رباعة ديال أبناء العاهرات جيعانين لا شرف عندهم و لا انتماء، يشتغلون عند أسيادهم بني صهيون,hWKf1bPSopQ,True
@meriembenlachhab3049,2023-06-18T17:47:38Z,0,Awili yana tbos wt3awd tfoo hadxi wla khayb donya khyabt sakht yalatif 3a lah istor ljil li maji yarabi thfdna mn had lmanakir😢😢😢,hWKf1bPSopQ,True
@lamtoubiaziza1534,2023-06-18T17:46:36Z,0,اعود بالله لايشرفنا كمغاربة هاد الاشكال,hWKf1bPSopQ,True
@elhakika-elghamida,2023-06-18T17:03:20Z,0,يقومون بشهرة الناكرات بعدها يجعلوهم يقومون بأفعال  خارجة عن الحياء من أجل الترويج لفكرهم,hWKf1bPSopQ,True
@montassirmohammed48,2023-06-18T16:40:14Z,0,والله استغرب أصحاب التعليقات وكأنهم ملائكة. كل واحد حر في نفسه لذلك اعتبر جهاد النفس أعظم. بدل شتم الآخرين جاهد في نفسك وابتعد عن الحرام. والله لو دعوناكم لسهرة ماجنة لاتيتم ركضا ولقلتم الله غفور رحيم ولكن بعد الحفل ولن تنتبهوا الله شديد العقاب قبل الحفل. الدين دين الله وهو الوحيد اللذي يحاسبهم فكفاكم نفاقا,hWKf1bPSopQ,True
@latifaomar7748,2023-06-18T12:41:50Z,0,حسبنا الله ونعم الوكيل,hWKf1bPSopQ,True
@Mama-ko7fy,2023-06-18T11:50:35Z,0,واااااومازال مازل مع التطبيع تدوميناو مليح🙈,hWKf1bPSopQ,True
@ababdelhak8344,2023-06-18T10:14:20Z,0,حاشا لله ان تكونا مغربيات و تمتلان امي و جدتي و اصولي بصفة فامتالكن يستحقن الرجم حتى الموت يا عاهرات,hWKf1bPSopQ,True
@nourzairi6944,2023-06-18T08:20:47Z,0,فقدتك فطرتكم فلم يبق عندكم ذوق مسختم وخسئتم,hWKf1bPSopQ,True
@anwaranraw8608,2023-06-18T05:55:41Z,0,العيب ليس في القبلات العيب في الفكر العروبي المتخلف والمنافق,hWKf1bPSopQ,True
@ilinadz258,2023-06-18T05:48:12Z,0,المغاربة كامل بوڨلاب,hWKf1bPSopQ,True
@samirov9014,2023-06-18T01:11:03Z,0,الراضي والزبال .,hWKf1bPSopQ,True
@user-tu8us3qp1j,2023-06-17T16:59:26Z,0,الله اعطيكم المسخ الله احشركوم في جهنم,hWKf1bPSopQ,True
@princeismail2347,2023-06-17T13:43:48Z,0,لي راجل موقتما بانو هادو في تلفازة اطفيها,hWKf1bPSopQ,True
@jadillabekkaoui7569,2023-06-17T12:39:07Z,0,النعلة الا الا يوم الدين  المسخ نازل عليهم تفوووووووو💩💩💩💩💩💩👎👎👎👎👎👎👎👎👎👎👎👎 علاش كتوريونا بحال هاد النمادج  محتوا تافه الخنز,hWKf1bPSopQ,True
@user-tu2ni1mp6s,2023-06-17T10:58:48Z,0,جرثيم المغرب الحبيب,hWKf1bPSopQ,True
@drisselhamri647,2023-06-17T07:30:32Z,0,"العنة عليكما إلى يوم القيامة ؟!
وهاذ خياتنا والله ما مغربيات ؟!",hWKf1bPSopQ,True
@mohammedhrouria3606,2023-06-16T20:50:21Z,0,يريدونها أن تساعدهم..هل عرفتموها.....,hWKf1bPSopQ,True
@hichammoudden1880,2023-06-16T16:23:05Z,0,يهمشون العالمات و يسوقون التافهات😢,hWKf1bPSopQ,True
@armaniotoman8365,2023-06-16T16:09:54Z,0,نورمال حتى ينزل سيدنا عيسى ،،،مصيبة,hWKf1bPSopQ,True
@AnwarAnwar-sx8gu,2023-06-16T12:16:57Z,0,خانزات شاذات نتبرأ منهم لعنهم الله يعلمون أولادنا المثلية,hWKf1bPSopQ,True
@androidandroid3178,2023-06-16T02:21:04Z,0,باين طايحين في بعضاهم,hWKf1bPSopQ,True
@BrahimRguibi,2023-06-16T01:16:08Z,0,"هؤلاء مجرد ماسونيات صهيونيات
ووجب التصدي لهن وفضحهن لبعرف الناس نواياهن الخبيثة
عليهن اللعنة الى يوم تلدين",hWKf1bPSopQ,True
@oma8164,2023-06-15T23:55:39Z,0,لعنة الله عليكن وعلى من ولدكم ولم يبالي لتربيتكم. قبحكم الله,hWKf1bPSopQ,True
@belaidbouhour8382,2023-06-15T23:33:03Z,0,هؤلاء يمثلون انفسهم ولا علاقة لهما بالمغاربة هذه ثقافة ليست مغربية المغاربة الاصيليات يمتزن بالحشمة والوقار,hWKf1bPSopQ,True
@mohamedboubsi1234,2023-06-15T20:25:32Z,0,حسبناالله ونعم الوكيل  من الاوباش حشا واش تكون مغربية الاحرار اشريفات  العفيفات,hWKf1bPSopQ,True
@hichamaouni2746,2023-06-15T17:07:16Z,0,شكون كيدخل هاد الزبل لي تلفازة المغربية  وحاشة لله هادي تنسب لشرف المغربيات,hWKf1bPSopQ,True
@mnnb7838,2023-06-15T15:37:06Z,0,هادي سميتها زملة ماشي البراءة والدليل تكرار القبلة حتى وإن تغاضينا عن الأولى,hWKf1bPSopQ,True
@manarworld,2023-06-15T14:12:19Z,0,عفن,hWKf1bPSopQ,True
@X1ninja1,2023-06-15T09:17:27Z,0,Blad dzab,hWKf1bPSopQ,True
@user-qe5bb8tn4d,2023-06-15T08:19:51Z,0,اللهم إننا برئين منهم يوم القيامة يارب العالمين,hWKf1bPSopQ,True
@user-qe5bb8tn4d,2023-06-15T08:16:37Z,0,الله بنزل عليهم النعلا بي الأطنان نعلات الله عليهم إلى يوم الدين,hWKf1bPSopQ,True
@tangerhs1532,2023-06-15T07:27:43Z,0,tarwij mitliyn,hWKf1bPSopQ,True
@fatimazahrarhrissi9080,2023-06-15T00:58:43Z,0,حسبنا الله ونعم الوكيل,hWKf1bPSopQ,True
@mouradray,2023-06-14T22:30:17Z,0,هادو ممتلات ماشي بعيد يتحواو حتى الحوا فوق السجادة هههه,hWKf1bPSopQ,True
@naimamoustarzaq8611,2023-06-14T19:38:11Z,0,الله ينزل عليهم اللعنة,hWKf1bPSopQ,True
@user-os6bf6hh6g,2023-06-14T18:39:44Z,0,الله ربنا  ينشر فيكم العذاب الكبير والعظيم يعجله لذي خلق كل الشيئ إليكم يالكفار ياولد الخبيثة لعنة الله وغظبه وسخطه على في الدنيا والاخرة,hWKf1bPSopQ,True
@HEROOFGAMES11,2023-06-14T17:51:44Z,1,بما انني مغربي اقول انهم ليس من أبناء المغرب إنهم أبناء القحبة تبا لهم و جهنم في إنتظراهم,hWKf1bPSopQ,True
@simoel850,2023-06-14T16:25:14Z,0,هادو زيادة وخلوق في فرنسا معندهم علاقة بالمغرب,hWKf1bPSopQ,True
@abada5510,2023-06-14T16:07:27Z,0,هاذو راهم مثليات الله يعفو واش هاذو بعقلهم ولا شربات شي لعيبة ، المغرب منبري من مثل هذه الأشكال داكشي علاش انا متنحملهاش قولي هيا عاشقة النساء يارب السلامة,hWKf1bPSopQ,True
@user-io4ks9rp4r,2023-06-14T14:45:44Z,0,نحن نتبرأمنهم,hWKf1bPSopQ,True
@azizmoufakir-7363,2023-06-14T11:49:55Z,0,فاسقات تفووووووو,hWKf1bPSopQ,True
@younesselaroui2694,2023-06-14T10:29:46Z,0,يجب معاقبة هتين العاهرات على هده الافعال اين السلطات المعنية واين الشرطة القانون في المغرب يمنع متل هكدا شواد عليهم اللعنة في الدنيا والآخرة.,hWKf1bPSopQ,True
@tarikchaatani8967,2023-06-14T00:15:09Z,0,خاشعون الحبس يتوجهون,hWKf1bPSopQ,True
@tarikchaatani8967,2023-06-14T00:14:36Z,0,هديك الممثلة معروفة مدير أفلام إباحية,hWKf1bPSopQ,True
@jninazina4578,2023-06-13T23:49:17Z,0,حسبنا الله ونعم الوكيل.,hWKf1bPSopQ,True
@HassMan-fb1ls,2023-06-13T22:40:38Z,0,الله  يلعنكم. دنيا  وفي أخر. أيها فاسقات 🇲🇦🦁🇲🇦🦁♥️♥️♥️♥️🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦♥️♥️♥️♥️♥️,hWKf1bPSopQ,True
@electrofath6170,2023-06-13T17:38:52Z,0,أين العقوبات,hWKf1bPSopQ,True
@SuiltDarkness,2023-06-13T15:26:31Z,0,خازوق في خلفياتهم العفنه في جهنم 👺,hWKf1bPSopQ,True
@mohamedouhbi4790,2023-06-13T11:57:11Z,0,سلكوطة ديال الخلاء هدي يتعرض عليها حتى فلم بونوا بالاغراء تمثلوا ،سماهم في وجوههم اش قربها لتمثيل,hWKf1bPSopQ,True
